0.0000000000	0.0000000000	0.0000000000	0.0000000111
0.0100002000	0.0000000000	0.0125663706	0.0000000085
0.0200004000	0.0000017041	0.0251327412	0.0000000107
0.0300006000	0.0000043242	0.0376991118	0.0000000098
0.0400008000	0.0000173879	0.0502654825	0.0000000099
0.0500010000	0.0000476002	0.0628318531	0.0000000103
0.0600012000	0.0000709785	0.0753982237	0.0000000103
0.0700014000	0.0001049390	0.0879645943	0.0000000100
0.0800016000	0.0001258474	0.1005309649	0.0000000093
0.0900018000	0.0001565934	0.1130973355	0.0000000115
0.1000020000	0.0001974875	0.1256637061	0.0000000116
0.1100022000	0.0002457735	0.1382300768	0.0000000109
0.1200024000	0.0002897018	0.1507964474	0.0000000105
0.1300026001	0.0003233340	0.1633628180	0.0000000099
0.1400028001	0.0003671182	0.1759291886	0.0000000105
0.1500030001	0.0003971843	0.1884955592	0.0000000097
0.1600032001	0.0004308651	0.2010619298	0.0000000098
0.1700034001	0.0004787782	0.2136283004	0.0000000096
0.1800036001	0.0005172395	0.2261946711	0.0000000116
0.1900038001	0.0005548110	0.2387610417	0.0000000115
0.2000040001	0.0005971386	0.2513274123	0.0000000101
0.2100042001	0.0006306313	0.2638937829	0.0000000096
0.2200044001	0.0006508152	0.2764601535	0.0000000108
0.2300046001	0.0006513076	0.2890265241	0.0000000103
0.2400048001	0.0006413610	0.3015928947	0.0000000093
0.2500050001	0.0006273332	0.3141592654	0.0000000092
0.2600052001	0.0006100362	0.3267256360	0.0000000103
0.2700054001	0.0006069317	0.3392920066	0.0000000091
0.2800056001	0.0005972360	0.3518583772	0.0000000086
0.2900058001	0.0005812298	0.3644247478	0.0000000120
0.3000060001	0.0005637312	0.3769911184	0.0000000104
0.3100062001	0.0005315003	0.3895574890	0.0000000118
0.3200064001	0.0004852716	0.4021238597	0.0000000116
0.3300066001	0.0004519003	0.4146902303	0.0000000109
0.3400068001	0.0004082904	0.4272566009	0.0000000110
0.3500070001	0.0003799089	0.4398229715	0.0000000095
0.3600072001	0.0003632944	0.4523893421	0.0000000111
0.3700074001	0.0003390544	0.4649557127	0.0000000111
0.3800076002	0.0002998836	0.4775220833	0.0000000107
0.3900078002	0.0002650942	0.4900884540	0.0000000104
0.4000080002	0.0002375861	0.5026548246	0.0000000103
0.4100082002	0.0002060539	0.5152211952	0.0000000090
0.4200084002	0.0001846003	0.5277875658	0.0000000091
0.4300086002	0.0001730327	0.5403539364	0.0000000090
0.4400088002	0.0001686314	0.5529203070	0.0000000095
0.4500090002	0.0001580390	0.5654866776	0.0000000100
0.4600092002	0.0001634743	0.5780530483	0.0000000090
0.4700094002	0.0001732779	0.5906194189	0.0000000095
0.4800096002	0.0001895023	0.6031857895	0.0000000118
0.4900098002	0.0001923440	0.6157521601	0.0000000100
0.5000100002	0.0001806738	0.6283185307	0.0000000105
0.5100102002	0.0001573915	0.6408849013	0.0000000095
0.5200104002	0.0001324508	0.6534512719	0.0000000107
0.5300106002	0.0000963667	0.6660176426	0.0000000118
0.5400108002	0.0000503999	0.6785840132	0.0000000101
0.5500110002	0.0000089710	0.6911503838	0.0000000105
0.5600112002	-0.0000168969	0.7037167544	0.0000000108
0.5700114002	-0.0000467151	0.7162831250	0.0000000110
0.5800116002	-0.0000747552	0.7288494956	0.0000000094
0.5900118002	-0.0001075121	0.7414158662	0.0000000103
0.6000120002	-0.0001354358	0.7539822369	0.0000000108
0.6100122002	-0.0001688138	0.7665486075	0.0000000106
0.6200124002	-0.0001920994	0.7791149781	0.0000000104
0.6300126003	-0.0002031385	0.7916813487	0.0000000114
0.6400128003	-0.0002126688	0.8042477193	0.0000000109
0.6500130003	-0.0002135318	0.8168140899	0.0000000105
0.6600132003	-0.0002016842	0.8293804605	0.0000000132
0.6700134003	-0.0001823267	0.8419468312	0.0000000103
0.6800136003	-0.0001610290	0.8545132018	0.0000000106
0.6900138003	-0.0001492819	0.8670795724	0.0000000104
0.7000140003	-0.0001299738	0.8796459430	0.0000000110
0.7100142003	-0.0001035035	0.8922123136	0.0000000124
0.7200144003	-0.0000917766	0.9047786842	0.0000000110
0.7300146003	-0.0000719773	0.9173450548	0.0000000101
0.7400148003	-0.0000410048	0.9299114255	0.0000000112
0.7500150003	0.0000026288	0.9424777961	0.0000000138
0.7600152003	0.0000321226	0.9550441667	0.0000000117
0.7700154003	0.0000750188	0.9676105373	0.0000000090
0.7800156003	0.0001037031	0.9801769079	0.0000000097
0.7900158003	0.0001213054	0.9927432785	0.0000000134
0.8000160003	0.0001341834	1.0053096491	0.0000000118
0.8100162003	0.0001539492	1.0178760198	0.0000000096
0.8200164003	0.0001564954	1.0304423904	0.0000000113
0.8300166003	0.0001511117	1.0430087610	0.0000000088
0.8400168003	0.0001401208	1.0555751316	0.0000000131
0.8500170003	0.0001186379	1.0681415022	0.0000000100
0.8600172003	0.0000977624	1.0807078728	0.0000000106
0.8700174003	0.0000708457	1.0932742434	0.0000000094
0.8800176004	0.0000367555	1.1058406141	0.0000000099
0.8900178004	0.0000138586	1.1184069847	0.0000000116
0.9000180004	-0.0000070421	1.1309733553	0.0000000103
0.9100182004	-0.0000182827	1.1435397259	0.0000000095
0.9200184004	-0.0000359354	1.1561060965	0.0000000111
0.9300186004	-0.0000433424	1.1686724671	0.0000000116
0.9400188004	-0.0000632978	1.1812388377	0.0000000117
0.9500190004	-0.0000901376	1.1938052084	0.0000000108
0.9600192004	-0.0001243515	1.2063715790	0.0000000093
0.9700194004	-0.0001642968	1.2189379496	0.0000000112
0.9800196004	-0.0001914936	1.2315043202	0.0000000127
0.9900198004	-0.0002312175	1.2440706908	0.0000000122
1.0000200004	-0.0002733348	1.2566370614	0.0000000100
1.0100202004	-0.0002977790	1.2692034321	0.0000000117
1.0200204004	-0.0003102742	1.2817698027	0.0000000083
1.0300206004	-0.0003079024	1.2943361733	0.0000000111
1.0400208004	-0.0003127629	1.3069025439	0.0000000122
1.0500210004	-0.0003130050	1.3194689145	0.0000000108
1.0600212004	-0.0003269842	1.3320352851	0.0000000128
1.0700214004	-0.0003285903	1.3446016557	0.0000000102
1.0800216004	-0.0003238903	1.3571680264	0.0000000098
1.0900218004	-0.0003014567	1.3697343970	0.0000000145
1.1000220004	-0.0002728985	1.3823007676	0.0000000124
1.1100222004	-0.0002331364	1.3948671382	0.0000000123
1.1200224004	-0.0002074680	1.4074335088	0.0000000127
1.1300226005	-0.0001956187	1.4199998794	0.0000000138
1.1400228005	-0.0001707526	1.4325662500	0.0000000124
1.1500230005	-0.0001586156	1.4451326207	0.0000000137
1.1600232005	-0.0001394369	1.4576989913	0.0000000116
1.1700234005	-0.0001361759	1.4702653619	0.0000000120
1.1800236005	-0.0001369606	1.4828317325	0.0000000113
1.1900238005	-0.0001340492	1.4953981031	0.0000000106
